,id,cws_id,image_url,name,age_months,gender,breed,primary_color,description,details,playful,active,curious,talkative,quiet,loving,sweet,likes_held,friendly,shy,spicy,loves_attention,age_group,energy_level,attention_need,personality,fosterer,good_first_cat,good_with_other_cats,good_with_other_dogs,good_with_kids,preferred_employment,preferred_home_ownership,good_with_allergies,require_fee,created_at,updated_at
290,3e22f3e0-25d0-4cb6-bca9-7c5c7705ba41,1681491143-70,https://petfinder6000images.s3.ap-southeast-1.amazonaws.com/cropped_1681491143-70.jpg,Kan,24,male,domestic short hair,tabby,"loving, sweet, loves attention","kan is a 2 year old tabby white male cat. he is sterilised, vacinated, dewormed and fiv/felv negative. kan is a very lovable boy who loves human attention. if you are looking for a sweet sticky boy, he will be suitable.
if you are keen to adopt him, please contact me 81274108
meshing is required. cws guidelines apply.",False,False,False,False,False,True,True,False,False,False,False,True,juvenile,chill,loves attention,sweet,8,neutral,neutral,neutral,neutral,student,parents,no allergies,yes,2023-05-15T02:51:24.952Z,2023-05-15T02:51:24.952Z
291,a1d8ca5b-50d1-467e-96de-25548c1e0d51,1681491216-103,https://petfinder6000images.s3.ap-southeast-1.amazonaws.com/cropped_1681491216-103.jpg,Kitty,68,male,domestic short hair,others,spicy,"https://maomao.sg/adopt-a-cat/xiao-kitty/


can be stubborn want to find other cats trouble, good w ah boy, he is like his big brother. will play wrestling together.


to be adopted with:
https://maomao.sg/adopt-a-cat/ah-boy/


kindly note that this post is on kitty
only. but ah boy and kitty r looking for a home together – adopt both together
adoption criteria
(a) do you have a safe and loving home for the cats? please adopt.
* fully meshed home that i don’t have to worry 0.0000001% that u tell me they fell off the flat/ disappear from the house. i will cancel my work to help u find the cat but you are jeopardising my potential funds to feed the rest.
* will give them ample food and will give full medical care should they fell ill/ grow old. i hope this is reasonable that i expect the cat to live better w you than w me? you definitely would have more time than me for the cat. but food and medical must be mandatory too.
house visit, adoption contract and adoption fee apply.

if you are really keen to adopt and have a safe and good home, please whatsapp 87835281. strictly no phone calls. thanks a lot.",False,False,False,False,False,False,False,False,False,False,True,False,adult,chill,neutral,spicy,1,neutral,neutral,neutral,neutral,working full time,owned,no allergies,yes,2023-05-15T02:51:27.077Z,2023-05-15T02:51:27.077Z
292,c4b21d85-b7bd-4509-a2aa-2bdf00c407e3,1681491393-182,https://petfinder6000images.s3.ap-southeast-1.amazonaws.com/cropped_1681491393-182.jpg,All black female kitten,5,female,domestic short hair,black,no description available,"helping a feeder who is taking care of a young under 6 month all black female kitten at our carpark. location is north.
while be taken care by some him and other feeders, it’s an unsafe environment with vehicles, snakes, demented abusers and other elements.
as the feeder has a couple of cats himself and is not very savvy with social media,
 he hopes an appeal can be put up to see if someone can adopt and gives it’s a home.
cws adoption guidelines apply (cat safe home, home inspection and visitation rights) and:
-must not be cage or roam outside the house.
– to vaccinate, deworm and sterilise when she’s 6months or 2kg.
-vet visits when it is unwell.
-lots of love.
sometimes when i see my cats all comfortable on sofa and beds or playing,
 it sad that the strays are sleeping on hard ground and bearing the weather. we can save all in the world but we can save one and we save it’s world.
if you have been looking out and thinking of a cat into your life, do consider this black beauty.",False,False,False,False,False,False,False,False,False,False,False,False,kitten,chill,neutral,neutral,2,neutral,neutral,neutral,neutral,no preference,owned,no allergies,yes,2023-05-15T02:51:34.902Z,2023-05-15T02:51:34.902Z
293,de5985ab-4255-423b-bf29-a79f3c57aa26,1681491882-399,https://petfinder6000images.s3.ap-southeast-1.amazonaws.com/cropped_1681491882-399.jpg,Otaru,48,male,domestic short hair,tabby,"playful, quiet, sweet, likes to be held, shy","meet otaru.  a handsome tabby boy, about 4 years old sterilized. he has a quiet and good all-round nature.  a little shy with new people but very sweet once he knows you.  in the words of his foster mum, “he has good temperament.  i can carry him for a little while.  he loves to play with cat toys.  he will come to rub my legs when i am clearing the litter box.”
if you would like to meet this tabby boy, willing to cat-proof the home and feed a mixture of good quality soft and dry food, please contact 9620 9976.",True,False,False,False,True,False,True,True,False,True,False,False,adult,high energy,independent,sweet,1,neutral,neutral,neutral,neutral,working full time,owned,no allergies,yes,2023-05-15T02:51:48.950Z,2023-05-15T02:51:48.950Z
294,5ede385a-f5b9-4ede-8072-80b360f8b114,1681491650-297,https://petfinder6000images.s3.ap-southeast-1.amazonaws.com/cropped_1681491650-297.jpg,#TheCabinetKitties – Kendall (Affectionate),48,female,domestic short hair,tabby,"quiet, loving, sweet, shy","#thecabinetkitties
– adoption notice ⁣



about kendall

kendall is finally ready for her forever home! she takes some time to warm up to you. she is chill, and is independent. she can be alone or adopted with her siblings. if you like a cat that is chill and independent you may consider kendall. she loves her head rubs and will come to you when she feels like it.

background story

in oct-nov 2020, we managed to rescue 61 cats out from a hoarder case (#thecabinetkitties) which was widely covered by the media. the cats lacked social interaction with human and not only that, all of them were in poor health condition. one of them unfortunately was diagnosed with cancer, while most of them had serious skin and fur problems. the oldest cat from the family is 4 years old while most of them are ranging 1-2 years old (as of 2020).
coming to 2+ years down the road today, many of them have finally recovered from their skin and fur problem, and also successfully passed their rehabilitation. now we are posting up their profiles here, hoping to find them a loving home, they deserve a second chance after going through so much in their earlier years.
if you have chanced upon this page, we hope you will help us share their adoption post even if you are not planning to adopt at the moment and just browsing! every share will allow these cats to stand a chance to find their forever homes.
medical background:

• estimated. 3-4 years old

• fully vaccinated

• sterilised and microchipped

• dewormed and deflea

• basic vet check, felv-/fiv-
⁣adopters’ requirements:

• min. 21 years old⁣⁣

• gate and windows must be fully meshed (no gaps allowed e.g. half meshed gate will be rejected)

• vet care when necessary ⁣⁣and annual health check

• quality food ⁣and playtime ⁣⁣(strictly no whiskas, friskies, or other supermarket brands)
their new pawrent should also provide lots of love, attention and quality playtime. playtime helps human to bond quickly with their cats. we can provide advice on meshing if you are unsure. they should be fed quality food and go for an annual vet check as a good practice.
if you are keen to adopt kendall of #thecabinetkitties, please message us to chat and find out more. basic screening is mandatory for all adopters, we will require you to fill up questionnaire and arrange a video call to meet the cat to ensure that it is a good fit.",False,False,False,False,True,True,True,False,False,True,False,False,adult,chill,independent,sweet,1,neutral,neutral,neutral,neutral,working full time,owned,no allergies,yes,2023-05-15T02:51:38.836Z,2023-05-15T02:51:38.836Z
295,e20f9e54-c48f-4afe-87eb-a323b492d602,1681491360-167,https://petfinder6000images.s3.ap-southeast-1.amazonaws.com/cropped_1681491360-167.jpg,Adopters needed,72,female,domestic short hair,calico/tortie,"loving, shy","name : kaka
age : 6
gender : female
neutered : yes
breed : calico domestic


giving away as she’s not getting along well with my other cats at home. timid but loving after knowing. i separate her in a room and she’s stressed as she cant roam around the house coz she cant get along well with the others. im contactable @ 97561132.",False,False,False,False,False,True,False,False,False,True,False,False,adult,chill,independent,sweet,1,neutral,no,neutral,neutral,working full time,owned,no allergies,yes,2023-05-15T02:51:33.457Z,2023-05-15T02:51:33.457Z
296,9a85d2d1-5ad6-4ad8-9d74-82e3243dfa43,1681491708-323,https://petfinder6000images.s3.ap-southeast-1.amazonaws.com/cropped_1681491708-323.jpg,Ashley/Ashy,30,female,domestic short hair,others,"talkative, loving, sweet, loves attention","background:
ashley is a very beautiful cat who was found near an office building with chronic flu. she has been neutered and is currently being fostered and cared for.





while she may not be a very cuddly cat, she enjoys human companionship and people watching. she shows her affection by hanging out with you and curling next to you in bed. ashley is a vocal cat who cries when she is alone so it is preferable that she always has human companionship at home.


health:

cat flu
fiv/felv negative
sterilised



requirements:


potential adopter/foster has to be patient as ashley can be very loud and noisy
potential adopter/foster also has to be financially stable as ashley has persistent cat flu that require vet visits from time to time
suitable to be a single cat household only
house must be fully meshed




do reach out to farzana @ 96403834 if you would like to give ashley a chance at her forever home",False,False,False,True,False,True,True,False,False,False,False,True,adult,chill,loves attention,sweet,6,no,neutral,neutral,neutral,working full time,owned,no allergies,no preference,2023-05-15T02:51:41.356Z,2023-05-15T02:51:41.356Z
297,ead3a67a-da24-40cb-9f59-671cff8c84d1,1681491407-188,https://petfinder6000images.s3.ap-southeast-1.amazonaws.com/cropped_1681491407-188.jpg,Please help Socky remove his socks,3,male,domestic short hair,ginger,"loving, sweet","socky is a little puss in boots who will melt anypawdy’s heart. the poor boy got his name from his furless appearance. he only has fur on his paws and some parts of his face and body, thus looking like he is wearing socks. how adorable but how pitiful
this little cutie was found in a drain outside a canteen by a kind lady who feeds the cats there daily. she felt really sorry for him as he was shedding badly and must have felt cold from the torrential downpour. she thinks that the water currents might have pushed little socky along from a neighbouring factory to the canteen, as it had been raining cats and dogs. one wonders what socky must have gone through to have lost so much fur. he was all cold and alone, sitting in the drain full of sewage, oil and what not  could his skin have been epilated from exposure to diesel oil, or could he have a severe flea problem, or stress from losing his mummy? whatever the cause, the poor kitten needs mew to help him. he is barely the size of our palms. yet, he has already been through so much
 please give him a home if you can, so that he will never have to sit in oil and grime and go through such trauma again. thank you
you may read more about socky’s friends (who all need help too) at the canteen here: https://www.catwelfare.org/wcbprofiles/cat-teen-cats-need-help/
socky is fiv/felv negative and has been given essential 6 and revolution
update: socky has sprouted some new fur and looks supurr handsome in his striped ginger coat",False,False,False,False,False,True,True,False,False,False,False,False,kitten,chill,neutral,sweet,4,neutral,neutral,neutral,neutral,working full time,no preference,no allergies,no preference,2023-05-15T02:51:35.319Z,2023-05-15T02:51:35.319Z
298,7490de9c-564b-44e9-b356-52c33bdba294,1681491639-292,https://petfinder6000images.s3.ap-southeast-1.amazonaws.com/cropped_1681491639-292.jpg,"Adopt #PeachPurrfect, female ginger with long tail",36,female,domestic short hair,ginger,"quiet, loving","peach, a former inhabitant of an offshore island was tnr-ed in late 2020 and continued her life there as a community cat. unfortunately, due to unreasonable humans, her living environment is now being threatened and she has therefore been re-rescued and is seeking for her own indoor home.
peach is a female ginger, estimated to be about 3 years old. once peach is comfortable with you, she’s happy to engage with you if you want to play with her or feed her treats, otherwise she’s happy to lounge around and look pretty. peach is sterilised, microchipped, vaccinated, dewormed, fiv/felv negative, and litter-trained. she is not fussy with food and eats both wet & dry food. peach is purrfect for homes with or without cats as she’s quite low-key. a home trial can be arranged for those with existing cats/pets to ensure integration goes well.
please refer to the adoption requirements below and complete the form here to express your interest

https://forms.gle/l2vjurwshowewnqda
1. primary caregiver/adopter must be a working adult as having a cat is a lifetime commitment (15-20 years) with financial responsibilities.

2. you/your family own the place of residence or have obtained prior approval from the landlord to keep a pet and to catproof the home if renting. if you are only renting a room in the house, we will not be able to accept your adoption application.

3. meshing/netting or installing small grilles (1.5/2-inch gap) is a must for windows/gates to prevent the cat from escaping or falling from height.

4. cat must be kept indoors only and not in a cage. if bringing the cat out for walks, to put on a harness and a leash on the cat.

5. cat is to be given necessary vet care as needed (vaccinations, check-ups etc.).

6. cat must be fed good quality cat food.

7. to allow a pre-adoption home visit and occasional post-adoption visits by fosterer/rescuer (by appointment only).

8. to sign the adoption contract and pay a small adoption fee to offset part of the vet costs incurred. vet bills and documentation will be handed over upon signing of the adoption contract.

*9. if you have existing cat(s), please ensure that you have documents indicating that they are fiv & felv negative and that they are sterilised (if they are above 6 mths old).",False,False,False,False,True,True,False,False,False,False,False,False,adult,chill,independent,sweet,6,neutral,yes,neutral,neutral,working full time,owned,no allergies,no preference,2023-05-15T02:51:38.350Z,2023-05-15T02:51:38.350Z
299,f63aeed8-0f16-49e2-8d5e-fba2864ac2f3,1681491241-114,https://petfinder6000images.s3.ap-southeast-1.amazonaws.com/cropped_1681491241-114.jpg,White Chest the Spartan,24,male,domestic short hair,black,no description available,"april 2021
white chest’s story is a typical one. he appeared one day at the powerhouse and became one of the regular comm cats whom the feeder gladly included in her feeding round. he was brought to neuter and returned to his site after a while. it has been a rainy week hence feeder decided to release only when the rain stops.
however, misfortune happened shortly. white chest met with an accident and escape. he did not appear at his usual spot and feeder looked for him. luckily he was found shortly after and rushed to the vet, he has a broken jaw from the impact. despite this, white cheat remains to be a happy go lucky and strong fella. he has a hearty appetite and simply lives for food
he has since recovered and feeder decided to seek a home for him.
please take note of the following adoption requirements before contacting us:
1. primary caregiver/adopter must be a working adult as having a cat is a lifetime commitment with financial responsibilities.
2. meshing or installing small grilles (1.5inch gap) is a must for windows/gates to prevent the cat from escaping or falling from height.
3. cat must be kept indoors only and not in a cage. please ensure precautions are taken when bringing the cat out for walks etc. (leash and harness please!).
4. cat is to be given necessary vet care as and when needed (vaccinations, check-ups etc.)
5. cat must be given good quality cat food.
6. to allow a pre-adoption home visit and occasional visits by fosterer/rescuer (by appointment only)
7. to sign the adoption contract and pay a small adoption fee.",False,False,False,False,False,False,False,False,False,False,False,False,juvenile,chill,neutral,neutral,8,neutral,neutral,neutral,neutral,student,parents,no allergies,yes,2023-05-15T02:51:28.369Z,2023-05-15T02:51:28.369Z
300,0fc614d9-7e1f-4f96-9578-52c23bf0bebb,1681491196-94,https://petfinder6000images.s3.ap-southeast-1.amazonaws.com/cropped_1681491196-94.jpg,Yoghurt,20,female,domestic short hair,white,"playful, quiet, shy","her name is yoghurt, born on 28th march 2020 during singapore lockdown. she is a domestic short-hair, white and black with a long tail. she was sterilised in october 2020.
i would describe her as a soft, gentle and playful girl. she likes to play toys, and always like to acknowledge when someone calls out her name in a gentle tone. she may be shy with people whom she have not met before but she opens up slowly if she sees toys (but petting her may take awhile as she always maintain a distance). she does not scratch or bite, but she gets aggressive with the toys that she plays with.
she’s not picky in her food, love both wet food and dry biscuits. she does not eat a lot, hence her size, petite and small but she is not skinny.
she grew up with her brother shadow, and i would appreciate if these two can be adopted together (you may find his profile under his name shadow, and you can see him in the 3rd picture). my friend tried to foster her brother shadow, and he couldnt stop meowing at night, looking for yoghurt. when shadow was returned back the next morning, he stopped meowing.",True,False,False,False,True,False,False,False,False,True,False,False,juvenile,high energy,independent,neutral,2,neutral,yes,neutral,neutral,no preference,owned,no allergies,yes,2023-05-15T02:51:26.431Z,2023-05-15T02:51:26.431Z
301,f020eff8-620c-4784-b9cb-fc572fa66c1d,1681491679-310,https://petfinder6000images.s3.ap-southeast-1.amazonaws.com/cropped_1681491679-310.jpg,Cola and Schwepps,12,female,domestic short hair,others,shy,"please meet cola (black mummy cat) and schwepps (tabby).
cola is schwepps mother. she is good with other cats and ideally can be adopted with her daughter schwepps together, for companionship.
schwepps is around 1 year young, female, fully vaccincated and sterilized. fiv and felv negative. timid with humans, need time to warm up and get used to humans.
cola is about 2 to 3 years, fully vaccincated and sterilized. fiv and felv negative. scared of humans.
both are rescued cats and still quite shy. it will take a very patient adopter as it takes time for the kitties to get used to human touch.
if you are patient and can wait until cola and schwepps trust you and let you touch them at their terms, please contact petra at 9466 4967.
thank you for having a heart for rescued cats, please never shop!! always adopt!",False,False,False,False,False,False,False,False,False,True,False,False,kitten,chill,independent,neutral,3,no,neutral,neutral,neutral,working full time,owned,no preference,yes,2023-05-15T02:51:40.095Z,2023-05-15T02:51:40.095Z
302,49172499-877f-4b65-b81b-3087eb5580e5,1681491610-279,https://petfinder6000images.s3.ap-southeast-1.amazonaws.com/cropped_1681491610-279.jpg,Sirius & Lyra!,24,female,domestic short hair,tabby,"playful, friendly, shy","adoption notice – sirius & lyra!
these two siblings are up for adoption! their journey towards this stage has been long and difficult, from feral cats scuttling under vehicles in a dark industrial site, to undergoing rehabilitation to become their current roly poly selves! they truly deserve a home to love and be loved <3
(see https://www.instagram.com/picsbyhooman/
, highlight – sirius & lyra if you want to find out more about their journey towards becoming adoption ready!)
they’ve both been sterilised, dewormed, deflead, and are fiv/felv negative, as well as in perfect health! they’re also litter trained.
sirius (est. 2-3 years old)
– male tabby-white with a longgggg tail and a lovable round and rubbable tummy!
– loves his food! and (tormenting) his lil sis lyra
– he’s a big chonky boy who is quite good natured and unbothered, nonplussed with other cats
– greets you whenever you are in his sight!
– ok in multi-cat households with proper integration


lyra (est. 2-3 years old)
– female tabby-white with a cute bunny bob tail; she’s petite and slim
– loves to bounce around the room
– loves her annoying big bro! he is really her mountain of peace, calm and stability in this world
– darts away from hands approaching her face; she is afraid of this, likely due to some past trauma
– enjoys good butt pats!
– greets you with a squeak whenever she sees you!
– ok in multi-cat households with proper integration
– timid initially; must give her time and space to decompress and become familiar with you; having her brother around helps!


do note:
– must be adopted together, as they truly are the definition of a bonded pair
– cws guidelines; homes must be fully meshed (this includes all windows, balconies and gates), adopters need to be financially secure and aware of the responsibilities associated with adoption
– adoption fee of $80 per cat applies to partially reimburse medical


if you’re keen to meet these two lovable, good-natured pair, or if you have any questions at all, do message me at 88820677!


they’re waiting",True,False,False,False,False,False,False,False,True,True,False,False,juvenile,high energy,independent,sweet,1,neutral,yes,neutral,neutral,working full time,owned,no allergies,yes,2023-05-15T02:51:17.393Z,2023-05-15T02:51:17.393Z
303,46b6d093-d3d7-43ab-bcf4-098d370dc134,1681491292-137,https://petfinder6000images.s3.ap-southeast-1.amazonaws.com/cropped_1681491292-137.jpg,Don,65,male,domestic short hair,tabby,"talkative, sweet","kindly note that this post is on don only. but kerry and don r looking for a home together – adopt both together.

https://maomao.sg/adopt-a-cat/don/
baby boy who is close to his mummy kerry – to be adopted with:
https://maomao.sg/adopt-a-cat/kerry/
very sweet mummy cat, her meow is so cute one loh, she will meow for don don to join her too. they r known to be inseparable youtiao (油条), also known as chinese fried dough.
good for new pawrent who want 2 cats at one go, mummy and son pair!
adoption criteria
(a) do you have a safe and loving home for the cats? please adopt.
* fully meshed home w metal mesh that i don’t have to worry 0.0000001% that u tell me they fell off the flat/ disappear from the house. i will cancel my work to help u find the cat but you are jeopardising my potential funds to feed the rest.
* will give them ample wet and dry food and will give full medical care should they fell ill/ grow old. i hope this is reasonable that i expect the cat to live better w you than w me? you definitely would have more time than me for the cat. but food and medical must be mandatory too.
house visit, adoption contract and adoption fee apply
if you are really keen to adopt and have a safe and good home, please whatsapp 87835281. strictly no phone calls. thanks a lot.",False,False,False,True,False,False,True,False,False,False,False,False,adult,chill,loves attention,sweet,1,neutral,yes,neutral,neutral,working full time,owned,no allergies,yes,2023-05-15T02:51:30.480Z,2023-05-15T02:51:30.480Z
304,8b28a0a6-06d1-448b-bd56-2c314b188096,1681491828-375,https://petfinder6000images.s3.ap-southeast-1.amazonaws.com/cropped_1681491828-375.jpg,Miya,3,female,domestic short hair,tabby,"active, curious, loving, sweet, friendly","2-3 months old kitten for adoption!


i found baby miya in a coffee shop and have been fostering her for 2 months. she is healthy and her weight has doubled to 2 kg since i found her.


baby miya is very curious, bubbly and active. she shows a lot of fondness for hoomans, likes cuddles and learns to adapt fast.


please dm me if you are keen",False,True,True,False,False,True,True,False,True,False,False,False,kitten,high energy,neutral,sweet,5,neutral,neutral,neutral,neutral,working part time,rental with landlord’s consent,no allergies,yes,2023-05-15T02:51:46.953Z,2023-05-15T02:51:46.953Z
305,679c1d52-08ab-4eff-9473-b1744be17c27,1681491190-91,https://petfinder6000images.s3.ap-southeast-1.amazonaws.com/cropped_1681491190-91.jpg,"Dusty family – Polly, Arthur, Finn",3,female,domestic short hair,black,"playful, active, loving, sweet, shy","brothers arthur and finn, along with mama polly are looking for their new forever homes!



polly (mama): young mum who loves scratches behind her ears. she loves some human company when she’s taking a break from her motherly duties.



arthur (black): feisty and courageous, he loves a good wrestle with his brothers and is also extremely playful. his favourite toys are springs



finn(pink): smallest of the litter, finn has a small appetite and usually lets his brothers finish his food for him. but that never stops his energy levels, finn is shy at first but quickly warms up to new people. he is also a mama’s boy






mama is estimated to be 2 years old, and her babies are three months old!
 arthur and finn needs to be adopted as a pair because they’re bonded!",True,True,False,False,False,True,True,False,False,True,False,False,kitten,high energy,independent,sweet,8,yes,yes,neutral,neutral,student,parents,no allergies,yes,2023-05-15T02:51:26.179Z,2023-05-15T02:51:26.179Z
306,3dc77a60-56c4-4a71-8679-882fabed1a80,1681491670-306,https://petfinder6000images.s3.ap-southeast-1.amazonaws.com/cropped_1681491670-306.jpg,Monster,12,male,domestic short hair,tabby,no description available,"please meet monster, a cute tabby cat. around 1 year plus.
monster is still waiitng to be adopted, and wonders how much longer it will take. since all his siblings already have found a home.
please open your heart and home for him, so he can finally be in his forever home.
please contact petra at 9466 4967. thank you!",False,False,False,False,False,False,False,False,False,False,False,False,kitten,chill,neutral,neutral,3,neutral,yes,neutral,neutral,working full time,owned,no preference,yes,2023-05-15T02:51:39.635Z,2023-05-15T02:51:39.635Z
307,cfeae461-d954-4314-8ba4-da96f62465de,1681491328-153,https://petfinder6000images.s3.ap-southeast-1.amazonaws.com/cropped_1681491328-153.jpg,Girl Girl,60,female,domestic short hair,others,loving,"she has been my companion for 4years now. but since i’m moving out, i am unable to bring her along. currently i’m looking for someone who is compassionate in taking care of girlgirl. she is about 5 human years now.
she loves to cuddle and brush time. if you are interested, kindly contact me through sms or whatsapp. thank you so much",False,False,False,False,False,True,False,False,False,False,False,False,adult,chill,neutral,sweet,2,neutral,neutral,neutral,neutral,no preference,owned,no allergies,yes,2023-05-15T02:51:32.220Z,2023-05-15T02:51:32.220Z
308,a60e85ad-1f8e-46c2-b659-ebc27ae94966,1681491746-338,https://petfinder6000images.s3.ap-southeast-1.amazonaws.com/cropped_1681491746-338.jpg,Manja the wayang cat,57,female,domestic short hair,black,"loving, sweet","manja
looking for a furrever home
age: 5 (in june 2023)
gender: female
breed: dsh
microchipped: yes
fiv and felv: negative for both
manja was abandoned when she was just a kitten in 2019, we cared for her for as a community cat for 3 years before she got adopted. unfortunately, it was an adoption gone wrong and she’s up for adoption once again.
an easy cat to care for, she’s nothing but a sweet little angel. she’s an absolute sweetheart who enjoys pats and rubs and is a little meowing machine. she loves cuddles and occasionally does enjoy playing too

please note of the following pre requisites

all windows and gates must be meshed or cat friendly as per cws guidelines (1.5 – 2 inch for grills) video proof will be required!
be financially independent to look after manja for the next 15+ years
1st week: daily updates required
2nd to 4th week: weekly updates required
cws adoption guidelines and contract will apply
all health records will be given upon signing of cws contract

if you are looking for a sweet, easy to care for and loving companion, please whatsapp shannon at 94607717.",False,False,False,False,False,True,True,False,False,False,False,False,adult,chill,neutral,sweet,8,neutral,neutral,neutral,neutral,student,parents,no allergies,yes,2023-05-15T02:51:43.601Z,2023-05-15T02:51:43.601Z
309,228fe835-fbf9-4daa-9c6f-2453b9ff7016,1681491579-265,https://petfinder6000images.s3.ap-southeast-1.amazonaws.com/cropped_1681491579-265.jpg,Kira the cutie tiger,36,female,domestic short hair,calico/tortie,"active, loving, sweet, friendly, loves attention","kira is still up for adoption!
age & gender:
 3 years old in jan 2023, female
personality: kira is an affectionate boy and an absolute sweetheart. this girl loves to play and go after the cat teaser toys. she is fun-loving, active and human friendly. can sometimes be attention needy and will constantly move around your legs rubbing himself against your legs. sometimes this girl gives us a surprise when she manages to hunt down insects that are impawsibble for us to even imagine!
his story: life was tough on kira. she was found after she entered one of the resident’s home in bedok and brought into foster care since then.
kira is now with a fosterer while waiting for her forever family!
status:
sterilised
vaccinated
dewormed
deflea’d
fiv negative, felv positive

adoption criteria:
1. catproof your home (guidance can be provided if you need it)
2. keep cats indoors. only outdoors when properly secured.
3. financially stable to provide for her needs throughout his lifespan of 15 – 20+ years.
4. entire household agrees to her adoption including your helper etc and will accept her as part of the family
5. reimbursement of $150 for her basic vet bills

please whatsapp me at 88784678 if you are keen to adopt this cute girl!
 (no calls pls. ty!
 appreciated!)",False,True,False,False,False,True,True,False,True,False,False,True,adult,high energy,loves attention,sweet,8,neutral,no,neutral,neutral,student,parents,no allergies,yes,2023-05-15T02:51:15.988Z,2023-05-15T02:51:15.988Z
310,610359d9-a929-47c5-a6a3-c6729fbeeaac,1681491880-398,https://petfinder6000images.s3.ap-southeast-1.amazonaws.com/cropped_1681491880-398.jpg,Toto,30,male,domestic short hair,tabby,"curious, loving, sweet, loves attention","meet toto – an easy-going tabby boy, about 2+ years old sterilized. he is affectionate with good temperament.  he likes to follow his foster mom around the home, enjoys his regular mealtimes and also petting. he also likes to explore the surroundings.  great option for first time cat owner.
he’s one of the cats who survived the challenging conditions at one shipyard and subsequently rescued.
if you can open your heart to this handsome fellow, willing to cat-proof your home and provide good quality soft and dry food, please contact 9620 9976.",False,False,True,False,False,True,True,False,False,False,False,True,adult,chill,loves attention,sweet,5,yes,neutral,neutral,neutral,working part time,rental with landlord’s consent,no allergies,yes,2023-05-15T02:51:48.852Z,2023-05-15T02:51:48.852Z
311,a6b06907-b9d3-4489-bf0a-2124b3d8840a,1681491851-385,https://petfinder6000images.s3.ap-southeast-1.amazonaws.com/cropped_1681491851-385.jpg,WANDA,2,unknown,domestic short hair,tabby,"loving, sweet, shy","wanda was rescued from the streets when she was heavily pregnant. she was placed in foster care and thriving in home environment.



wanda is estimated to be about 2 years old and has been given a clean bill of health by the vet in late july 2021. she is fiv & felv negative. she has been revolutioned, dewormed, vaccinated and sterilised. wanda was quite wary of her fosterer at first, having never been in a home environment but she has since adapted well to indoor life. wanda is gentle and loving. she comes up to her fosterer for pets and is content to sit next to her human and quietly enjoy head rubs. she loves cuddling and sleeping next to her caregiver.



she is not fussy with food (takes a variety of wet food brands and kibble) and not very active, and would be suitable for someone looking to adopt a loving and low maintenance adult cat!



if you are a genuine adopter and agreeable to the following, please whatsapp june at 91721410. no calls and sms please.






primary adopter must be financially stable as keeping a cat is a lifetime commitment with financial responsibilities
no adoptions on behalf please. please get the primary adopter to contact directly
cat must be kept strictly indoors
installation of meshing and/or appropriate grilles is a must for windows/gates. please note that only magic seal is allowed for magnetic mesh.
good quality wet & dry food must be fed to the cat
cat must be given the necessary vet care as and when needed (eg annual vaccination & check-ups).
adoption fees to cover her medical cost which includes fiv/felv, vaccines, deworm, deflea. adoption fee & signing of adoption contract applies
allowing a pre-adoption home visit and periodic home visits by fosterer when the cat is adopted.",False,False,False,False,False,True,True,False,False,True,False,False,kitten,chill,independent,sweet,5,neutral,neutral,neutral,neutral,working part time,rental with landlord’s consent,no allergies,yes,2023-05-15T02:51:47.839Z,2023-05-15T02:51:47.839Z
312,ee1bfc56-c1f9-4335-982f-6d0b5478a36b,1681491152-74,https://petfinder6000images.s3.ap-southeast-1.amazonaws.com/cropped_1681491152-74.jpg,Tux and Tabby,191,female,domestic short hair,tabby,"loving, shy","tux and tabby are 16 years old. they are still relatively healthy and no known major health issue. both are shy with new faces but can be win over with food over time. their single elderly fosterer suffered a stroke and has to be taken care at the elderly care centre so now a lady is going to the house to feed them temporary. tux and tabby need to find a forever home soon orelse, they will be have nowhere to go once the house is sold.
if you are able to adopt them or consider long-term fostering until they find a home, please contact 97988475.
the house has to be cat proof. cws guideline apply.",False,False,False,False,False,True,False,False,False,True,False,False,senior,chill,independent,sweet,4,neutral,neutral,neutral,neutral,working full time,no preference,no allergies,no preference,2023-05-15T02:51:25.137Z,2023-05-15T02:51:25.137Z
313,ccd28ed0-2563-42ec-8d38-62104c1476e8,1681491080-42,https://petfinder6000images.s3.ap-southeast-1.amazonaws.com/cropped_1681491080-42.jpg,Sweet Little Oreo is looking for a permanent home,5,female,domestic short hair,black,"playful, loving, sweet","little oreo is looking for her forever home.
 originally found all alone (and very hungry) at the dempsey area, she is now very well-adjusted and comfortable being an indoor kitty.
 she is very playful and affectionate (she’s a big purrer) and she’s completely litter-trained.
 she has been sterilised (both ears are fully intact), she’s received her first series of vaccines, and she’s fiv/felv negative.
 we’re not sure how she’d be around other animals but we are confident she’d be a lovely addition to any family.
 please call david on 8163-9754 for more information.",True,False,False,False,False,True,True,False,False,False,False,False,kitten,high energy,neutral,sweet,5,neutral,neutral,neutral,neutral,working part time,rental with landlord’s consent,no allergies,yes,2023-05-15T02:51:22.334Z,2023-05-15T02:51:22.334Z
